Z, N, experiment, MC, EO, MC-EO, warning
87,133,2003,1696.144058,1696.1428,0.001258,
57,82,2003,1164.551575,1164.550757,0.000818,
4,4,2003,56.499539,56.49948,5.9e-05,
26,41,2003,566.129988,566.129565,0.000423,
16,15,2003,256.738174,256.737939,0.000235,
54,60,2003,944.970169,944.96937,0.000799,
94,135,2003,1737.392809,1737.391398,0.001411,
22,21,2003,359.176446,359.176119,0.000327,
51,80,2003,1099.431642,1099.430862,0.00078,
34,40,2003,642.890936,642.890392,0.000544,
52,66,2003,999.455237,999.454454,0.000783,
37,45,2003,709.089946,709.089342,0.000604,
76,120,2003,1550.801775,1550.800608,0.001167,
42,56,2003,846.242889,846.24225,0.000639,
85,134,2003,1690.723263,1690.721829,0.001434,
55,68,2003,1030.787455,1030.786617,0.000838,
84,127,2003,1649.764607,1649.763213,0.001394,
85,119,2003,1591.925855,1591.924608,0.001247,
50,59,2003,923.296152,923.2954,0.000752,
87,130,2003,1679.098374,1679.096958,0.001416,
57,91,2003,1213.090468,1213.089548,0.00092,
58,75,2003,1110.533192,1110.532311,0.000881,
96,138,2003,1766.860823,1766.859354,0.001469,
4,3,2003,37.599859,37.5998,5.9e-05,
46,55,2003,864.643808,864.643123,0.000685,
68,96,2003,1336.44705,1336.446004,0.001046,
72,99,2003,1379.298726,1379.297628,0.001098,
19,19,2003,320.646443,320.646166,0.000277,
94,142,2003,1788.388999,1788.387468,0.001531,
61,95,2003,1275.623513,1275.622608,0.000905,
62,87,2003,1231.26364,1231.262692,0.000948,
34,35,2003,586.623142,586.622613,0.000529,
52,73,2003,1057.25562,1057.254875,0.000745,
17,25,2003,350.60868,350.608398,0.000282,
76,119,2003,1544.139502,1544.13831,0.001192,
10,8,2003,132.143226,132.143076,0.00015,
49,83,2003,1089.498814,1089.498036,0.000778,
55,93,2003,1198.829717,1198.82886,0.000857,
38,63,2003,840.881683,840.881055,0.000628,
25,26,2003,440.320228,440.319873,0.000355,
85,112,2003,1529.895522,1529.89412,0.001402,
50,50,2003,824.794966,824.7942,0.000766,
89,117,2003,1579.552543,1579.551144,0.001399,
58,82,2003,1172.692467,1172.69152,0.000947,
4,10,2003,69.91462,69.914558,6.2e-05,
46,62,2003,925.239317,925.238592,0.000725,
29,30,2003,509.877322,509.876879,0.000443,
69,103,2003,1391.665688,1391.664556,0.001132,
72,106,2003,1432.810868,1432.809754,0.001114,
19,24,2003,368.795581,368.795305,0.000276,
61,88,2003,1230.975296,1230.974377,0.000919,
62,94,2003,1279.991269,1279.990296,0.000973,
27,40,2003,574.716356,574.71595,0.000406,
30,39,2003,601.868916,601.868439,0.000477,
52,80,2003,1109.914827,1109.91408,0.000747,
17,18,2003,298.210005,298.20973,0.000275,
76,110,2003,1484.807296,1484.806194,0.001102,
77,120,2003,1558.077764,1558.076546,0.001218,
23,28,2003,445.844936,445.844601,0.000335,
81,125,2003,1621.575604,1621.57432,0.001284,
55,90,2003,1187.369764,1187.368895,0.000869,
38,54,2003,795.700293,795.69972,0.000573,
43,57,2003,859.507693,859.507,0.000693,
11,16,2003,214.837356,214.837191,0.000165,
85,121,2003,1608.612754,1608.611358,0.001396,
89,126,2003,1659.694193,1659.692715,0.001478,
58,93,2003,1234.894463,1234.893553,0.00091,
96,152,2003,1859.190664,1859.189288,0.001376,
46,65,2003,945.933124,945.932454,0.00067,
68,86,2003,1252.396466,1252.395452,0.001014,
51,54,2003,871.40945,871.40865,0.0008,
69,96,2003,1340.722407,1340.72136,0.001047,
73,101,2003,1399.039768,1399.038648,0.00112,
61,81,2003,1179.561733,1179.560772,0.000961,
100,156,2003,1902.537968,1902.536448,0.00152,
27,33,2003,524.805094,524.8047,0.000394,
30,46,2003,652.086809,652.086308,0.000501,
34,53,2003,742.187259,742.186734,0.000525,
76,101,2003,1411.115486,1411.114269,0.001217,
77,113,2003,1510.06195,1510.06072,0.00123,
23,21,2003,361.260707,361.260372,0.000335,
81,118,2003,1570.882679,1570.881324,0.001355,
82,124,2003,1622.325617,1622.324366,0.001251,
49,77,2003,1056.465152,1056.464388,0.000764,
74,95,2003,1351.077847,1351.076753,0.001094,
55,83,2003,1153.700959,1153.700148,0.000811,
38,41,2003,673.382035,673.381464,0.000571,
97,150,2003,1852.238591,1852.237192,0.001399,
43,62,2003,896.135711,896.134995,0.000716,
64,89,2003,1257.732154,1257.731145,0.001009,
11,9,2003,145.972975,145.97282,0.000155,
90,127,2003,1668.850091,1668.848699,0.001392,
78,99,2003,1396.971779,1396.970553,0.001226,
46,72,2003,991.893831,991.893132,0.000699,
68,93,2003,1311.492484,1311.49151,0.000974,
51,63,2003,964.746638,964.745862,0.000776,
69,105,2003,1404.297932,1404.296928,0.001004,
73,110,2003,1465.23698,1465.235799,0.001181,
5,7,2003,79.575251,79.575168,8.3e-05,
100,155,2003,1896.153506,1896.15195,0.001556,
27,38,2003,562.682605,562.682185,0.00042,
77,106,2003,1457.008797,1457.00757,0.001227,
81,111,2003,1512.196305,1512.195072,0.001233,
82,119,2003,1583.441502,1583.440212,0.00129,
49,70,2003,1009.857002,1009.856253,0.000749,
50,76,2003,1063.889819,1063.889064,0.000755,
31,50,2003,687.507733,687.507264,0.000469,
35,55,2003,763.6568,763.65621,0.00059,
43,55,2003,843.776604,843.775982,0.000622,
64,80,2003,1183.959966,1183.958928,0.001038,
11,14,2003,202.535102,202.534925,0.000177,
96,150,2003,1847.821791,1847.82039,0.001401,
78,106,2003,1461.432698,1461.431408,0.00129,
43,68,2003,931.492649,931.49202,0.000629,
47,67,2003,968.30939,968.308704,0.000686,
69,82,2003,1215.569824,1215.568724,0.0011,
24,34,2003,501.195171,501.19482,0.000351,
102,154,2003,1898.635672,1898.633984,0.001688,
20,22,2003,361.895763,361.895478,0.000285,
77,99,2003,1394.173334,1394.172208,0.001126,
81,96,2003,1368.582253,1368.580992,0.001261,
82,110,2003,1508.097694,1508.096448,0.001246,
50,71,2003,1026.716889,1026.716097,0.000792,
18,28,2003,386.918755,386.918466,0.000289,
91,139,2003,1753.036303,1753.03493,0.001373,
40,49,2003,771.922855,771.922276,0.000579,
64,87,2003,1242.894598,1242.893684,0.000914,
65,95,2003,1308.402153,1308.40112,0.001033,
11,7,2003,112.488091,112.487922,0.000169,
14,16,2003,255.619802,255.61959,0.000212,
39,56,2003,817.471279,817.47063,0.000649,
78,109,2003,1485.027442,1485.026279,0.001163,
26,31,2003,499.904591,499.904193,0.000398,
44,69,2003,949.838982,949.838337,0.000645,
47,72,2003,1002.274669,1002.27393,0.000739,
69,91,2003,1297.732196,1297.7312,0.000996,
56,64,2003,993.63616,993.63528,0.00088,
2,4,2003,29.268135,29.268102,3.3e-05,
5,9,2003,85.423102,85.42303,7.2e-05,
47,57,2003,887.7588,887.75804,0.00076,
20,29,2003,421.137181,421.13687,0.000311,
59,74,2003,1105.265238,1105.264314,0.000924,
23,32,2003,475.080315,475.079935,0.00038,
82,105,2003,1460.165078,1460.163881,0.001197,
32,40,2003,628.686142,628.68564,0.000502,
31,32,2003,540.787796,540.787338,0.000458,
35,37,2003,612.768433,612.76788,0.000553,
18,23,2003,349.909506,349.909211,0.000295,
91,128,2003,1677.905283,1677.903978,0.001305,
40,56,2003,828.995987,828.995328,0.000659,
65,80,2003,1185.370292,1185.369345,0.000947,
14,27,2003,306.408818,306.40858,0.000238,
53,68,2003,1021.453074,1021.452234,0.00084,
39,49,2003,764.064126,764.06352,0.000606,
95,148,2003,1829.832501,1829.831067,0.001434,
78,116,2003,1539.576815,1539.575658,0.001157,
98,152,2003,1869.989043,1869.9875,0.001543,
44,60,2003,893.083279,893.082632,0.000647,
79,110,2003,1497.256727,1497.255543,0.001184,
83,107,2003,1479.519775,1479.51841,0.001365,
12,21,2003,252.071424,252.071226,0.000198,
56,71,2003,1064.062317,1064.061499,0.000818,
66,96,2003,1324.106326,1324.10538,0.000946,
89,129,2003,1679.075716,1679.074368,0.001348,
82,96,2003,1368.975476,1368.974148,0.001328,
28,36,2003,561.758297,561.757888,0.000409,
32,47,2003,682.087982,682.087501,0.000481,
31,41,2003,625.471944,625.471488,0.000456,
35,42,2003,667.344735,667.344216,0.000519,
18,14,2003,246.400382,246.400096,0.000286,
74,115,2003,1503.064372,1503.063135,0.001237,
40,63,2003,868.424449,868.423797,0.000652,
8,8,2003,127.619423,127.619296,0.000127,
63,87,2003,1236.207977,1236.207,0.000977,
53,77,2003,1094.740054,1094.73923,0.000824,
39,46,2003,733.393155,733.39258,0.000575,
98,147,2003,1837.417371,1837.415965,0.001406,
79,119,2003,1565.898737,1565.897454,0.001283,
44,59,2003,884.181864,884.181149,0.000715,
83,112,2003,1526.997069,1526.99586,0.001209,
48,62,2003,940.645972,940.6452,0.000772,
12,12,2003,198.2572,198.257016,0.000184,
56,78,2003,1126.695816,1126.694914,0.000902,
86,126,2003,1652.498358,1652.496964,0.001394,
89,138,2003,1736.710581,1736.709127,0.001454,
52,58,2003,919.44077,919.43995,0.00082,
59,88,2003,1215.780829,1215.779964,0.000865,
60,74,2003,1110.263074,1110.262092,0.000982,
6,10,2003,110.752959,110.752864,9.5e-05,
28,35,2003,552.100258,552.099807,0.000451,
32,38,2003,610.520706,610.52019,0.000516,
88,131,2003,1689.379121,1689.377826,0.001295,
93,142,2003,1782.958063,1782.956515,0.001548,
8,15,2003,164.768687,164.76855,0.000137,
63,92,2003,1273.591758,1273.590825,0.000933,
53,86,2003,1149.287429,1149.286611,0.000818,
36,50,2003,749.234919,749.234322,0.000597,
54,76,2003,1096.907055,1096.9062,0.000855,
79,124,2003,1599.816616,1599.815392,0.001224,
44,50,2003,806.849126,806.848436,0.00069,
9,16,2003,183.469244,183.4691,0.000144,
83,121,2003,1602.282511,1602.28128,0.001231,
48,53,2003,853.398781,853.398086,0.000695,
12,11,2003,181.726081,181.725898,0.000183,
15,14,2003,239.285849,239.285612,0.000237,
56,85,2003,1173.970805,1173.969948,0.000857,
27,27,2003,462.737715,462.737286,0.000429,
67,96,2003,1329.592445,1329.591326,0.001119,
86,113,2003,1540.429677,1540.428354,0.001323,
87,125,2003,1646.594006,1646.592552,0.001454,
59,81,2003,1168.522134,1168.5212,0.000934,
25,33,2003,504.484939,504.48458,0.000359,
6,13,2003,116.240376,116.240271,0.000105,
88,138,2003,1731.603438,1731.602056,0.001382,
31,31,2003,528.169816,528.16932,0.000496,
74,101,2003,1404.220782,1404.2196,0.001182,
75,113,2003,1497.748936,1497.747684,0.001252,
40,45,2003,727.917822,727.91722,0.000602,
21,21,2003,354.687597,354.68727,0.000327,
36,57,2003,786.4861,786.485562,0.000538,
92,142,2003,1778.567123,1778.565672,0.001451,
54,71,2003,1053.860817,1053.86,0.000817,
41,50,2003,789.046716,789.046076,0.00064,
83,126,2003,1640.230259,1640.228865,0.001394,
88,115,2003,1560.995767,1560.994484,0.001283,
15,23,2003,309.732904,309.73268,0.000224,
56,92,2003,1208.757801,1208.756996,0.000805,
86,136,2003,1708.178373,1708.177002,0.001371,
87,122,2003,1622.611704,1622.610374,0.00133,
91,127,2003,1669.686094,1669.684672,0.001422,
59,86,2003,1203.815284,1203.81436,0.000924,
60,88,2003,1225.02847,1225.027524,0.000946,
6,4,2003,60.320499,60.32041,8.9e-05,
70,97,2003,1353.740829,1353.739742,0.001087,
71,109,2003,1443.976973,1443.97584,0.001133,
74,108,2003,1459.33473,1459.333512,0.001218,
21,30,2003,438.426403,438.42609,0.000313,
80,123,2003,1601.160008,1601.158846,0.001162,
29,46,2003,636.780986,636.780525,0.000461,
33,43,2003,659.892674,659.892192,0.000482,
72,90,2003,1300.398625,1300.39749,0.001135,
92,133,2003,1716.69461,1716.693075,0.001535,
41,59,2003,854.995442,854.9948,0.000642,
88,122,2003,1625.670381,1625.66901,0.001371,
15,28,2003,329.565726,329.565502,0.000224,
76,94,2003,1346.594511,1346.59329,0.001221,
45,63,2003,921.51665,921.51594,0.00071,
86,131,2003,1680.536735,1680.535451,0.001284,
13,22,2003,272.455987,272.455785,0.000202,
87,115,2003,1559.201453,1559.200024,0.001429,
92,126,2003,1665.649324,1665.647966,0.001358,
60,87,2003,1217.695684,1217.694786,0.000898,
70,88,2003,1276.519731,1276.518656,0.001075,
90,132,2003,1704.219654,1704.218298,0.001356,
71,106,2003,1425.466655,1425.465606,0.001049,
75,111,2003,1484.520342,1484.519196,0.001146,
80,114,2003,1535.442011,1535.440742,0.001269,
63,75,2003,1126.304557,1126.30356,0.000997,
48,75,2003,1032.531324,1032.530634,0.00069,
29,39,2003,591.728994,591.72852,0.000474,
33,44,2003,669.591065,669.590537,0.000528,
36,47,2003,721.737105,721.736543,0.000562,
54,81,2003,1133.798965,1133.798175,0.00079,
41,60,2003,862.069684,862.069037,0.000647,
9,11,2003,154.402765,154.40262,0.000145,
84,134,2003,1685.472995,1685.471578,0.001417,
45,56,2003,867.406141,867.405473,0.000668,
66,95,2003,1315.909333,1315.908384,0.000949,
49,61,2003,935.985639,935.98494,0.000699,
67,87,2003,1255.210855,1255.209802,0.001053,
13,15,2003,232.677012,232.676808,0.000204,
90,143,2003,1771.473858,1771.472438,0.00142,
71,99,2003,1373.888595,1373.88747,0.001125,
75,100,2003,1399.09396,1399.0928,0.00116,
93,146,2003,1806.975619,1806.974079,0.00154,
80,105,2003,1456.783,1456.78176,0.00124,
7,13,2003,134.184917,134.1848,0.000117,
48,66,2003,972.599195,972.59841,0.000785,
29,32,2003,531.646373,531.645927,0.000446,
33,37,2003,603.518373,603.51788,0.000493,
16,27,2003,346.514576,346.514339,0.000237,
73,94,2003,1339.150836,1339.149787,0.001049,
94,147,2003,1818.691516,1818.690112,0.001404,
9,12,2003,162.504229,162.50409,0.000139,
37,49,2003,747.934033,747.933486,0.000547,
77,90,2003,1304.749241,1304.748121,0.00112,
24,26,2003,435.049401,435.04905,0.000351,
83,130,2003,1659.487718,1659.486408,0.00131,
66,86,2003,1245.330791,1245.329768,0.001023,
49,54,2003,867.610877,867.610097,0.00078,
67,92,2003,1298.259107,1298.258055,0.001052,
64,96,2003,1309.290175,1309.28912,0.001055,
45,66,2003,943.068491,943.067766,0.000725,
28,30,2003,506.458807,506.458378,0.000429,
71,88,2003,1277.508874,1277.50776,0.001114,
57,71,2003,1067.167608,1067.16672,0.000888,
80,96,2003,1369.744438,1369.743232,0.001206,
26,36,2003,538.981799,538.981376,0.000423,
7,10,2003,123.864705,123.864601,0.000104,
16,18,2003,291.839268,291.839034,0.000234,
92,146,2003,1801.690071,1801.68856,0.001511,
41,46,2003,744.312152,744.311535,0.000617,
22,24,2003,398.192718,398.192376,0.000342,
51,69,2003,1017.083627,1017.0828,0.000827,
37,58,2003,803.682813,803.682235,0.000578,
42,55,2003,837.60029,837.599656,0.000634,
66,81,2003,1199.037605,1199.036664,0.000941,
84,106,2003,1472.397641,1472.39626,0.001381,
90,145,2003,1782.094382,1782.09289,0.001492,
57,72,2003,1077.933145,1077.932256,0.000889,
58,70,2003,1063.287292,1063.2864,0.000892,
80,103,2003,1438.26435,1438.263063,0.001287,
99,152,2003,1873.937619,1873.936131,0.001488,
7,3,2003,36.4367,36.4366,0.0001,
54,58,2003,921.708305,921.707472,0.000833,
61,76,2003,1132.121111,1132.120187,0.000924,
51,74,2003,1057.271253,1057.2705,0.000753,
34,46,2003,696.866044,696.86552,0.000524,
52,68,2003,1017.281416,1017.28056,0.000856,
42,62,2003,886.887739,886.88704,0.000699,
10,7,2003,112.928173,112.928025,0.000148,
55,78,2003,1118.527921,1118.527074,0.000847,
65,96,2003,1316.098719,1316.09772,0.000999,
84,113,2003,1537.691618,1537.690395,0.001223,
85,109,2003,1500.524938,1500.523652,0.001286,
87,132,2003,1690.937322,1690.936011,0.001311,
57,81,2003,1155.773567,1155.772632,0.000935,
4,5,2003,58.164881,58.164822,5.9e-05,
80,94,2003,1348.470095,1348.468854,0.001241,
73,113,2003,1482.763358,1482.76224,0.001118,
54,61,2003,954.612345,954.61155,0.000795,
51,83,2003,1115.823404,1115.822556,0.000848,
34,41,2003,650.918537,650.918025,0.000512,
52,67,2003,1006.989954,1006.989186,0.000768,
37,44,2003,700.285248,700.28469,0.000558,
42,57,2003,852.168324,852.167646,0.000678,
10,14,2003,191.83982,191.839656,0.000164,
85,133,2003,1684.950271,1684.949032,0.001239,
55,71,2003,1058.302677,1058.301846,0.000831,
84,120,2003,1599.166426,1599.16518,0.001246,
85,118,2003,1584.142688,1584.141356,0.001332,
50,56,2003,893.868249,893.867472,0.000777,
57,90,2003,1208.73915,1208.738223,0.000927,
58,72,2003,1083.318915,1083.31808,0.000835,
46,52,2003,836.301791,836.30113,0.000661,
68,97,2003,1343.097118,1343.09604,0.001078,
72,100,2003,1388.342243,1388.341172,0.001071,
19,18,2003,308.574633,308.574339,0.000294,
94,143,2003,1794.269728,1794.268224,0.001504,
61,94,2003,1270.305197,1270.304205,0.000992,
62,84,2003,1210.909644,1210.90867,0.000974,
52,74,2003,1066.369312,1066.368492,0.00082,
17,24,2003,344.931561,344.931278,0.000283,
76,112,2003,1499.086879,1499.08568,0.001199,
81,123,2003,1607.525846,1607.524488,0.001358,
10,9,2003,143.78027,143.780125,0.000145,
49,82,2003,1087.145466,1087.144634,0.000832,
55,92,2003,1195.474688,1195.473825,0.000863,
38,60,2003,827.90616,827.905568,0.000592,
25,25,2003,426.634383,426.634,0.000383,
64,76,2003,1141.697463,1141.6965,0.000963,
85,127,2003,1653.242275,1653.240872,0.001403,
58,83,2003,1178.120612,1178.119719,0.000893,
46,63,2003,931.392922,931.392247,0.000675,
29,29,2003,497.110835,497.110402,0.000433,
68,104,2003,1391.557448,1391.556368,0.00108,
69,102,2003,1385.429975,1385.428833,0.001142,
72,107,2003,1438.90986,1438.908684,0.001176,
73,99,2003,1382.486343,1382.48526,0.001083,
19,27,2003,391.834618,391.834302,0.000316,
61,87,2003,1223.704631,1223.703664,0.000967,
62,95,2003,1285.425687,1285.424783,0.000904,
100,150,2003,1865.522589,1865.521,0.001589,
27,43,2003,589.512467,589.51207,0.000397,
30,36,2003,578.136417,578.135976,0.000441,
52,81,2003,1115.74856,1115.747773,0.000787,
17,17,2003,285.564923,285.564674,0.000249,
76,111,2003,1491.097318,1491.096112,0.001206,
77,119,2003,1551.177094,1551.175948,0.001146,
23,31,2003,467.74846,467.748108,0.000352,
81,124,2003,1615.071784,1615.070565,0.001219,
82,130,2003,1654.515473,1654.514144,0.001329,
49,75,2003,1043.385852,1043.385104,0.000748,
55,85,2003,1164.00718,1164.00634,0.00084,
38,55,2003,800.988515,800.987889,0.000626,
43,56,2003,852.743292,852.742638,0.000654,
65,75,2003,1129.615129,1129.61408,0.001049,
11,19,2003,225.172783,225.17262,0.000163,
85,120,2003,1601.093396,1601.092025,0.001371,
89,125,2003,1651.205405,1651.204098,0.001307,
58,90,2003,1219.570488,1219.56958,0.000908,
96,153,2003,1863.904034,1863.902448,0.001586,
46,70,2003,980.246247,980.245588,0.000659,
68,87,2003,1260.07109,1260.07002,0.00107,
73,100,2003,1391.624222,1391.623072,0.00115,
61,80,2003,1170.856457,1170.85554,0.000917,
100,157,2003,1907.505914,1907.504372,0.001542,
27,32,2003,517.313176,517.312767,0.000409,
30,47,2003,656.743831,656.743395,0.000436,
34,50,2003,727.343209,727.342644,0.000565,
76,102,2003,1420.783463,1420.782294,0.001169,
77,112,2003,1503.692502,1503.691371,0.001131,
81,117,2003,1562.246414,1562.245146,0.001268,
82,125,2003,1629.0634,1629.062055,0.001345,
49,76,2003,1051.060952,1051.06025,0.000702,
50,82,2003,1102.851481,1102.85076,0.000721,
35,49,2003,728.408382,728.407848,0.000534,
74,92,2003,1323.837969,1323.836886,0.001083,
55,82,2003,1149.287833,1149.286972,0.000861,
38,46,2003,728.905885,728.905296,0.000589,
97,149,2003,1845.689458,1845.688062,0.001396,
43,49,2003,787.855573,787.85488,0.000693,
64,90,2003,1266.626862,1266.625822,0.00104,
65,76,2003,1141.745012,1141.743975,0.001037,
11,8,2003,131.822569,131.822399,0.00017,
90,124,2003,1646.140089,1646.138718,0.001371,
96,144,2003,1810.286889,1810.28544,0.001449,
78,96,2003,1368.706491,1368.705228,0.001263,
47,69,2003,982.070914,982.070152,0.000762,
68,94,2003,1320.697472,1320.696414,0.001058,
51,62,2003,956.579681,956.5789,0.000781,
69,104,2003,1398.615894,1398.614867,0.001027,
73,109,2003,1458.302799,1458.301754,0.001045,
5,6,2003,76.204901,76.204821,8e-05,
62,73,2003,1103.980483,1103.97951,0.000973,
55,58,2003,920.734787,920.733944,0.000843,
77,105,2003,1447.791892,1447.790708,0.001184,
81,110,2003,1504.53377,1504.532594,0.001176,
82,116,2003,1560.019833,1560.018636,0.001197,
49,69,2003,1001.311539,1001.31083,0.000709,
50,77,2003,1069.439821,1069.43906,0.000761,
35,54,2003,759.537256,759.53668,0.000576,
75,95,2003,1352.366818,1352.36564,0.001178,
43,54,2003,836.497623,836.49696,0.000663,
64,81,2003,1193.199142,1193.198185,0.000957,
14,14,2003,236.537035,236.536832,0.000203,
96,151,2003,1852.977647,1852.976216,0.001431,
78,107,2003,1468.854999,1468.85375,0.001249,
47,66,2003,962.321941,962.321221,0.00072,
24,35,2003,505.323253,505.322905,0.000348,
102,155,2003,1904.290207,1904.288531,0.001676,
47,51,2003,827.280115,827.279446,0.000669,
20,23,2003,369.828648,369.828337,0.000311,
77,98,2003,1385.669609,1385.668375,0.001234,
81,103,2003,1438.638594,1438.637304,0.00129,
82,111,2003,1515.807534,1515.806174,0.00136,
50,68,2003,1004.95492,1004.954198,0.000722,
18,29,2003,391.177782,391.177522,0.00026,
91,138,2003,1747.24152,1747.240001,0.001519,
40,50,2003,783.892554,783.8919,0.000654,
43,47,2003,763.984893,763.98426,0.000633,
