Z, N, experiment, MC, EO, MC-EO, warning
65,94,2003,1302.026946,1302.025878,0.001068,
14,17,2003,262.207198,262.20699,0.000208,
39,59,2003,832.945585,832.945022,0.000563,
78,114,2003,1524.963923,1524.962688,0.001235,
79,96,2003,1368.119378,1368.11815,0.001228,
26,28,2003,471.762963,471.762576,0.000387,
69,90,2003,1289.928963,1289.927886,0.001077,
56,65,2003,1003.561594,1003.56069,0.000904,
2,5,2003,28.833521,28.83349,3.1e-05,
5,8,2003,84.453301,84.453226,7.5e-05,
66,102,2003,1362.911601,1362.910584,0.001017,
47,56,2003,879.367456,879.366723,0.000733,
86,109,2003,1501.561167,1501.559865,0.001302,
20,30,2003,427.490066,427.48975,0.000316,
59,77,2003,1132.868825,1132.867896,0.000929,
23,35,2003,490.351521,490.35114,0.000381,
82,102,2003,1432.016522,1432.015328,0.001194,
32,41,2003,635.469083,635.468577,0.000506,
31,35,2003,572.179084,572.178618,0.000466,
35,36,2003,602.745237,602.744702,0.000535,
18,20,2003,327.342636,327.342374,0.000262,
40,57,2003,834.571159,834.57054,0.000619,
65,87,2003,1246.712878,1246.711904,0.000974,
14,24,2003,299.824691,299.824484,0.000207,
53,67,2003,1010.884083,1010.88324,0.000843,
39,48,2003,754.712391,754.711776,0.000615,
95,151,2003,1846.227923,1846.226556,0.001367,
78,117,2003,1545.681859,1545.680565,0.001294,
98,153,2003,1875.097537,1875.096002,0.001535,
44,61,2003,898.993378,898.992675,0.000703,
79,105,2003,1453.636892,1453.635696,0.001196,
83,106,2003,1470.606495,1470.60522,0.001275,
48,56,2003,885.839749,885.839032,0.000717,
12,22,2003,256.228209,256.228012,0.000197,
56,72,2003,1074.719554,1074.71872,0.000834,
66,97,2003,1330.377334,1330.376334,0.001,
89,128,2003,1673.141748,1673.140308,0.00144,
52,60,2003,940.607553,940.6068,0.000753,
60,76,2003,1129.958565,1129.957632,0.000933,
28,37,2003,567.85639,567.85599,0.0004,
32,32,2003,545.879569,545.879104,0.000465,
31,40,2003,618.951488,618.95102,0.000468,
35,45,2003,694.213247,694.21272,0.000527,
18,15,2003,261.655637,261.65535,0.000287,
74,112,2003,1485.882025,1485.880902,0.001123,
8,9,2003,131.762553,131.762427,0.000126,
63,86,2003,1229.785945,1229.78491,0.001035,
53,76,2003,1088.239724,1088.23884,0.000884,
36,52,2003,761.80412,761.803592,0.000528,
54,74,2003,1080.742745,1080.741888,0.000857,
39,41,2003,676.412229,676.4116,0.000629,
98,144,2003,1817.252679,1817.251084,0.001595,
79,118,2003,1559.386406,1559.385217,0.001189,
44,52,2003,826.495926,826.495296,0.00063,
83,115,2003,1552.556787,1552.555422,0.001365,
48,63,2003,947.621819,947.621097,0.000722,
12,13,2003,205.587777,205.5876,0.000177,
56,79,2003,1133.667777,1133.666955,0.000822,
86,127,2003,1657.608328,1657.606896,0.001432,
89,137,2003,1730.17999,1730.178708,0.001282,
52,59,2003,928.719885,928.719129,0.000756,
59,91,2003,1232.843698,1232.8428,0.000898,
60,75,2003,1118.901691,1118.90079,0.000901,
6,11,2003,111.479574,111.479472,0.000102,
32,39,2003,617.936649,617.936146,0.000503,
88,132,2003,1696.571755,1696.57048,0.001275,
91,145,2003,1788.292391,1788.290944,0.001447,
93,141,2003,1775.974944,1775.97342,0.001524,
63,95,2003,1293.192915,1293.191922,0.000993,
53,85,2003,1144.709108,1144.708344,0.000764,
36,51,2003,754.750093,754.749534,0.000559,
54,77,2003,1103.511871,1103.510988,0.000883,
44,51,2003,815.802365,815.80167,0.000695,
83,120,2003,1595.083756,1595.082447,0.001309,
48,54,2003,865.400332,865.39962,0.000712,
56,86,2003,1180.139638,1180.138712,0.000926,
27,26,2003,449.30168,449.301246,0.000434,
67,99,2003,1350.499354,1350.498312,0.001042,
86,118,2003,1587.252286,1587.250968,0.001318,
87,124,2003,1639.142783,1639.141473,0.00131,
91,121,2003,1618.312571,1618.311116,0.001455,
59,80,2003,1160.578873,1160.577998,0.000875,
25,32,2003,497.993594,497.993211,0.000383,
6,2,2003,24.782485,24.7824,8.5e-05,
88,139,2003,1736.164869,1736.163419,0.00145,
31,30,2003,515.188547,515.188066,0.000481,
74,98,2003,1379.471219,1379.4701,0.001119,
75,112,2003,1491.877182,1491.876089,0.001093,
40,46,2003,740.644367,740.643782,0.000585,
21,20,2003,343.137432,343.137118,0.000314,
93,134,2003,1726.870149,1726.868677,0.001472,
72,84,2003,1240.64978,1240.648656,0.001124,
54,68,2003,1027.809801,1027.809008,0.000793,
92,143,2003,1783.86461,1783.863145,0.001465,
41,49,2003,776.999221,776.99862,0.000601,
88,116,2003,1571.649141,1571.647824,0.001317,
15,22,2003,305.897911,305.897685,0.000226,
67,104,2003,1382.303908,1382.302782,0.001126,
87,117,2003,1577.87742,1577.876148,0.001272,
91,126,2003,1663.214993,1663.213643,0.00135,
60,89,2003,1230.067259,1230.066371,0.000888,
6,5,2003,73.440157,73.44007,8.7e-05,
70,102,2003,1392.763645,1392.762604,0.001041,
71,108,2003,1438.284427,1438.283258,0.001169,
74,109,2003,1465.525553,1465.52439,0.001163,
75,105,2003,1440.001916,1440.00072,0.001196,
21,29,2003,431.673786,431.67345,0.000336,
80,124,2003,1608.652449,1608.65118,0.001269,
63,77,2003,1147.683487,1147.68248,0.001007,
29,45,2003,630.596071,630.595588,0.000483,
33,42,2003,652.564262,652.56375,0.000512,
72,91,2003,1308.583118,1308.58193,0.001188,
92,134,2003,1724.814378,1724.813016,0.001362,
41,58,2003,849.311771,849.3111,0.000671,
88,123,2003,1633.366298,1633.364926,0.001372,
76,95,2003,1355.031169,1355.029992,0.001177,
45,62,2003,915.289313,915.288593,0.00072,
49,59,2003,917.483617,917.482896,0.000721,
67,81,2003,1200.154045,1200.153016,0.001029,
86,128,2003,1664.301141,1664.299828,0.001313,
87,114,2003,1550.675547,1550.674197,0.00135,
13,21,2003,267.186974,267.186756,0.000218,
92,127,2003,1672.431931,1672.430511,0.00142,
3,3,2003,31.994115,31.99407,4.5e-05,
60,80,2003,1167.296293,1167.29536,0.000933,
70,89,2003,1284.419205,1284.418059,0.001146,
90,133,2003,1710.108178,1710.10672,0.001458,
53,63,2003,972.301485,972.300632,0.000853,
71,101,2003,1389.462366,1389.461236,0.00113,
75,110,2003,1478.340984,1478.33981,0.001174,
80,115,2003,1542.320361,1542.319155,0.001206,
48,76,2003,1040.002185,1040.001392,0.000793,
29,38,2003,585.40942,585.408949,0.000471,
33,35,2003,581.931859,581.931352,0.000507,
73,84,2003,1239.715144,1239.714076,0.001068,
36,40,2003,654.270488,654.26994,0.000548,
54,86,2003,1160.729513,1160.72866,0.000853,
9,10,2003,147.801429,147.801285,0.000144,
37,55,2003,788.386972,788.386364,0.000608,
45,55,2003,857.511028,857.5103,0.000728,
66,92,2003,1294.046356,1294.04528,0.001076,
49,60,2003,927.928077,927.927355,0.000722,
67,86,2003,1247.514734,1247.513652,0.001082,
13,14,2003,224.951912,224.951715,0.000197,
3,8,2003,45.640188,45.640144,4.4e-05,
90,140,2003,1755.129166,1755.1277,0.001466,
53,56,2003,895.923446,895.922666,0.00078,
71,98,2003,1366.584389,1366.583348,0.001041,
75,103,2003,1423.67306,1423.671946,0.001114,
93,145,2003,1800.760414,1800.758932,0.001482,
80,106,2003,1467.217794,1467.216546,0.001248,
7,12,2003,132.01658,132.016465,0.000115,
48,67,2003,978.740057,978.739355,0.000702,
33,36,2003,594.19061,594.190119,0.000491,
16,28,2003,351.736827,351.736572,0.000255,
73,93,2003,1328.826234,1328.825186,0.001048,
92,148,2003,1812.426557,1812.42504,0.001517,
94,144,2003,1801.269608,1801.268252,0.001356,
106,159,2003,1943.154329,1943.15278,0.001549,
37,48,2003,739.28303,739.282485,0.000545,
24,27,2003,444.310027,444.309654,0.000373,
10,18,2003,206.92897,206.92882,0.00015,
66,87,2003,1252.427421,1252.426329,0.001092,
49,53,2003,855.649594,855.648828,0.000766,
67,95,2003,1321.184297,1321.183224,0.001073,
83,133,2003,1672.597075,1672.595784,0.001291,
64,97,2003,1314.925575,1314.924513,0.001062,
45,65,2003,935.415883,935.41514,0.000743,
28,31,2003,515.458081,515.45763,0.000451,
84,108,2003,1492.048317,1492.046976,0.001341,
71,91,2003,1304.844719,1304.84358,0.001139,
57,70,2003,1058.360158,1058.359326,0.000832,
80,97,2003,1378.817506,1378.816194,0.001312,
26,37,2003,543.698202,543.697812,0.00039,
7,5,2003,74.041401,74.041296,0.000105,
16,19,2003,298.825154,298.824925,0.000229,
72,112,2003,1470.295818,1470.294688,0.00113,
92,147,2003,1806.496454,1806.495123,0.001331,
41,45,2003,731.884034,731.883392,0.000642,
22,25,2003,407.073008,407.072687,0.000321,
51,68,2003,1010.065287,1010.064503,0.000784,
37,57,2003,798.310912,798.310322,0.00059,
42,52,2003,814.255602,814.254978,0.000624,
84,107,2003,1480.959576,1480.958228,0.001348,
87,142,2003,1744.452666,1744.451239,0.001427,
57,79,2003,1139.143195,1139.142256,0.000939,
58,71,2003,1072.112188,1072.11126,0.000928,
99,155,2003,1890.671788,1890.670336,0.001452,
54,59,2003,931.905235,931.904446,0.000789,
61,75,2003,1121.17489,1121.173936,0.000954,
30,48,2003,663.435375,663.434928,0.000447,
51,77,2003,1077.838236,1077.83744,0.000796,
34,47,2003,703.566945,703.566405,0.00054,
52,69,2003,1024.499298,1024.49853,0.000768,
42,63,2003,891.968044,891.96744,0.000604,
55,73,2003,1076.031751,1076.030848,0.000903,
84,114,2003,1547.878373,1547.877078,0.001295,
85,108,2003,1491.412185,1491.410974,0.001211,
50,62,2003,953.532221,953.531488,0.000733,
87,135,2003,1707.420266,1707.418872,0.001394,
57,80,2003,1148.278221,1148.277282,0.000939,
58,78,2003,1138.792249,1138.791376,0.000873,
4,6,2003,64.977177,64.97711,6.7e-05,
80,95,2003,1357.88316,1357.881875,0.001285,
46,50,2003,815.088607,815.087904,0.000703,
73,112,2003,1477.479675,1477.47845,0.001225,
62,82,2003,1195.737086,1195.736112,0.000974,
51,82,2003,1112.528893,1112.528109,0.000784,
34,38,2003,622.429972,622.429488,0.000484,
52,76,2003,1081.439463,1081.43872,0.000743,
37,43,2003,688.931963,688.93136,0.000603,
10,15,2003,196.067692,196.067525,0.000167,
85,132,2003,1680.58212,1680.580804,0.001316,
55,70,2003,1049.973995,1049.973125,0.00087,
38,58,2003,818.056821,818.056224,0.000597,
25,23,2003,397.188364,397.188,0.000364,
84,121,2003,1606.413186,1606.41198,0.001206,
85,117,2003,1574.498773,1574.497484,0.001289,
50,57,2003,903.091164,903.090379,0.000785,
57,89,2003,1202.942376,1202.94145,0.000926,
58,73,2003,1091.682722,1091.681819,0.000903,
46,53,2003,845.260887,845.260218,0.000669,
68,98,2003,1351.571719,1351.570672,0.001047,
72,101,2003,1395.421801,1395.420768,0.001033,
19,21,2003,341.523593,341.52332,0.000273,
94,140,2003,1774.799485,1774.798038,0.001447,
22,34,2003,473.71926,473.718896,0.000364,
61,93,2003,1263.759036,1263.758034,0.001002,
62,85,2003,1217.251157,1217.250258,0.000899,
30,34,2003,559.097949,559.097472,0.000477,
52,75,2003,1072.657154,1072.656351,0.000803,
76,113,2003,1505.007151,1505.006055,0.001096,
81,122,2003,1600.869748,1600.868556,0.001192,
49,81,2003,1080.826956,1080.82624,0.000716,
38,61,2003,831.517493,831.516939,0.000554,
97,154,2003,1874.78687,1874.785264,0.001606,
25,24,2003,413.551837,413.551474,0.000363,
64,77,2003,1151.210732,1151.209728,0.001004,
85,126,2003,1648.196915,1648.195694,0.001221,
89,123,2003,1634.213224,1634.211752,0.001472,
58,80,2003,1156.035074,1156.034142,0.000932,
46,60,2003,909.474855,909.47417,0.000685,
29,28,2003,484.687038,484.686618,0.00042,
69,101,2003,1377.943676,1377.94265,0.001026,
72,108,2003,1446.29764,1446.29658,0.00106,
73,98,2003,1374.805321,1374.804261,0.00106,
19,26,2003,384.953163,384.95286,0.000303,
61,86,2003,1217.809351,1217.808417,0.000934,
62,92,2003,1266.939903,1266.938904,0.000999,
27,42,2003,585.800541,585.800133,0.000408,
100,151,2003,1871.680848,1871.67939,0.001458,
30,37,2003,585.188749,585.188318,0.000431,
52,82,2003,1123.43477,1123.434024,0.000746,
17,16,2003,274.057261,274.057014,0.000247,
76,104,2003,1437.738769,1437.73758,0.001189,
77,118,2003,1545.357169,1545.35589,0.001279,
23,30,2003,461.635027,461.634664,0.000363,
81,115,2003,1546.105962,1546.104644,0.001318,
82,131,2003,1658.223715,1658.222466,0.001249,
49,74,2003,1037.863991,1037.863176,0.000815,
55,84,2003,1159.585785,1159.584982,0.000803,
38,52,2003,782.631559,782.631,0.000559,
97,147,2003,1832.79976,1832.798192,0.001568,
43,59,2003,874.199769,874.199058,0.000711,
11,18,2003,222.797552,222.797372,0.00018,
89,124,2003,1643.408091,1643.406612,0.001479,
58,91,2003,1223.94613,1223.945153,0.000977,
96,154,2003,1869.736464,1869.735,0.001464,
46,71,2003,984.887175,984.886461,0.000714,
73,107,2003,1444.663104,1444.662,0.001104,
27,35,2003,540.730222,540.729776,0.000446,
30,44,2003,639.516416,639.515918,0.000498,
34,51,2003,731.890965,731.89046,0.000505,
76,103,2003,1428.328695,1428.327457,0.001238,
77,111,2003,1495.496191,1495.495068,0.001123,
23,23,2003,390.359976,390.359634,0.000342,
81,116,2003,1555.021809,1555.020485,0.001324,
82,122,2003,1607.507276,1607.505924,0.001352,
49,67,2003,986.188576,986.187804,0.000772,
50,83,2003,1105.321226,1105.32044,0.000786,
35,48,2003,721.546659,721.546141,0.000518,
74,93,2003,1332.106055,1332.104892,0.001163,
38,47,2003,737.435937,737.43535,0.000587,
97,148,2003,1839.771131,1839.76968,0.001451,
43,48,2003,776.833773,776.833148,0.000625,
64,91,2003,1273.062082,1273.061035,0.001047,
11,11,2003,174.145766,174.145598,0.000168,
90,125,2003,1653.996641,1653.995215,0.001426,
96,145,2003,1816.380216,1816.378681,0.001535,
78,97,2003,1377.148744,1377.147625,0.001119,
43,65,2003,914.014891,914.01426,0.000631,
47,68,2003,976.418905,976.418195,0.00071,
68,95,2003,1327.600244,1327.59914,0.001104,
69,87,2003,1261.984439,1261.983372,0.001067,
73,108,2003,1452.239861,1452.238658,0.001203,
5,5,2003,64.750783,64.75071,7.3e-05,
62,78,2003,1156.93582,1156.9348,0.00102,
47,53,2003,848.51052,848.5098,0.00072,
77,104,2003,1440.140677,1440.139532,0.001145,
81,109,2003,1494.514703,1494.5134,0.001303,
82,117,2003,1567.26893,1567.267683,0.001247,
49,68,2003,994.954917,994.954194,0.000723,
50,74,2003,1049.963519,1049.962684,0.000835,
35,57,2003,771.759734,771.759204,0.00053,
75,94,2003,1343.763593,1343.762433,0.00116,
38,38,2003,637.935397,637.934804,0.000593,
64,82,2003,1204.436277,1204.435322,0.000955,
14,15,2003,245.010602,245.010386,0.000216,
39,61,2003,843.915108,843.9145,0.000608,
78,104,2003,1444.127181,1444.125956,0.001225,
24,36,2003,512.006957,512.00658,0.000377,
61,97,2003,1286.638581,1286.637608,0.000973,
102,152,2003,1885.592501,1885.590844,0.001657,
47,50,2003,816.967425,816.966689,0.000736,
30,30,2003,514.99685,514.99638,0.00047,
20,16,2003,281.360142,281.359836,0.000306,
77,97,2003,1375.038407,1375.037262,0.001145,
23,37,2003,498.862682,498.86232,0.000362,
81,102,2003,1430.269495,1430.268342,0.001153,
82,108,2003,1489.816026,1489.8147,0.001326,
50,69,2003,1011.43854,1011.437763,0.000777,
31,37,2003,591.683413,591.68296,0.000453,
18,26,2003,373.729046,373.728784,0.000262,
91,141,2003,1765.405608,1765.404232,0.001376,
40,51,2003,791.087009,791.086387,0.000622,
65,93,2003,1293.893796,1293.89281,0.000986,
14,22,2003,292.097289,292.097052,0.000237,
39,58,2003,828.66454,828.663919,0.000621,
78,115,2003,1531.21939,1531.218189,0.001201,
79,99,2003,1397.216397,1397.215272,0.001125,
26,29,2003,481.061193,481.0608,0.000393,
44,71,2003,960.207306,960.206645,0.000661,
47,74,2003,1014.520876,1014.520144,0.000732,
69,89,2003,1279.990441,1279.989442,0.000999,
56,66,2003,1015.499077,1015.498232,0.000845,
2,2,2003,28.29569,28.29566,3e-05,
66,103,2003,1368.021843,1368.020862,0.000981,
47,59,2003,905.727384,905.726646,0.000738,
52,54,2003,873.092808,873.092002,0.000806,
20,31,2003,431.853803,431.853516,0.000287,
59,76,2003,1124.406154,1124.40528,0.000874,
23,34,2003,486.260202,486.259818,0.000384,
82,103,2003,1440.583764,1440.58242,0.001344,
32,42,2003,645.665304,645.6648,0.000504,
31,34,2003,563.040512,563.04001,0.000502,
35,39,2003,635.201949,635.201422,0.000527,
18,21,2003,333.941414,333.941127,0.000287,
91,130,2003,1692.189737,1692.188381,0.001356,
40,58,2003,840.982757,840.9821,0.000657,
65,86,2003,1239.546874,1239.545863,0.001011,
14,25,2003,301.90053,301.900326,0.000204,
53,66,2003,1002.788708,1002.787891,0.000817,
39,51,2003,782.395084,782.39448,0.000604,
95,150,2003,1841.251499,1841.24997,0.001529,
78,122,2003,1579.84444,1579.8432,0.00124,
98,150,2003,1857.778434,1857.776928,0.001506,
44,62,2003,907.459121,907.458474,0.000647,
79,104,2003,1445.433758,1445.432454,0.001304,
83,109,2003,1498.305221,1498.303872,0.001349,
48,57,2003,894.266496,894.265785,0.000711,
56,73,2003,1082.453913,1082.453061,0.000852,
89,135,2003,1718.112848,1718.11136,0.001488,
52,61,2003,949.724634,949.723868,0.000766,
59,69,2003,1053.301798,1053.300864,0.000934,
60,77,2003,1138.410768,1138.409857,0.000911,
28,38,2003,576.807941,576.807528,0.000413,
32,33,2003,556.015631,556.015135,0.000496,
31,43,2003,641.074785,641.074284,0.000501,
35,44,2003,686.320971,686.3204,0.000571,
74,113,2003,1491.348569,1491.34744,0.001129,
8,10,2003,139.80658,139.80645,0.00013,
63,81,2003,1188.604438,1188.603504,0.000934,
53,75,2003,1079.402978,1079.402112,0.000866,
36,53,2003,766.909923,766.909351,0.000572,
54,75,2003,1087.65141,1087.6506,0.00081,
39,40,2003,665.479702,665.479094,0.000608,
79,113,2003,1520.665249,1520.664,0.001249,
44,53,2003,834.607424,834.606721,0.000703,
83,114,2003,1544.803617,1544.802292,0.001325,
12,14,2003,216.680851,216.680672,0.000179,
56,80,2003,1142.775518,1142.77468,0.000838,
86,124,2003,1637.294029,1637.29272,0.001309,
89,136,2003,1724.780666,1724.77935,0.001316,
56,63,2003,981.266289,981.265432,0.000857,
59,90,2003,1227.525267,1227.524282,0.000985,
6,8,2003,105.284559,105.284466,9.3e-05,
88,133,2003,1701.95203,1701.950614,0.001416,
91,144,2003,1783.236943,1783.23546,0.001483,
93,140,2003,1769.910522,1769.909008,0.001514,
40,40,2003,669.929153,669.92856,0.000593,
63,94,2003,1287.377354,1287.37645,0.000904,
53,84,2003,1140.80972,1140.808864,0.000856,
54,66,2003,1008.484611,1008.48384,0.000771,
83,123,2003,1617.785775,1617.784538,0.001237,
48,55,2003,874.44321,874.442499,0.000711,
56,87,2003,1184.323545,1184.322711,0.000834,
27,29,2003,486.910162,486.909752,0.00041,
67,98,2003,1344.255713,1344.25467,0.001043,
86,119,2003,1595.053416,1595.05211,0.001306,
87,127,2003,1660.157427,1660.156146,0.001281,
59,83,2003,1183.762216,1183.761274,0.000942,
25,39,2003,539.622717,539.622336,0.000381,
6,3,2003,39.037372,39.037284,8.8e-05,
88,140,2003,1742.47338,1742.471988,0.001392,
70,108,2003,1431.629569,1431.628546,0.001023,
74,99,2003,1387.172734,1387.171609,0.001125,
75,115,2003,1510.441748,1510.44053,0.001218,
40,47,2003,750.259485,750.258855,0.00063,
21,19,2003,326.94695,326.94664,0.00031,
54,69,2003,1035.774669,1035.773898,0.000771,
92,136,2003,1739.061141,1739.05974,0.001401,
41,48,2003,766.922024,766.921366,0.000658,
88,117,2003,1579.935725,1579.934385,0.00134,
15,17,2003,270.852395,270.85216,0.000235,
87,116,2003,1569.553255,1569.551949,0.001306,
60,90,2003,1237.447365,1237.44645,0.000915,
25,40,2003,545.75003,545.74962,0.00041,
22,29,T,444.157186,444.1568787935272,0.000307,
22,33,T,468.543157,468.54284919352716,0.000308,
22,31,T,457.449822,457.4495139935272,0.000308,
22,32,T,464.383839,464.3835315935272,0.000307,
22,30,T,451.975904,451.97559639352716,0.000308,
20,37,R,451.788459,451.7881770122974,0.000282,
20,36,R,449.857141,449.8568594122974,0.000282,
20,35,R,446.925823,446.9255418122974,0.000281,
60,100,O,1291.195881,1291.1950374368923,0.000844,
29,50,O,657.354456,657.3540474278312,0.000409,
60,99,O,1286.123563,1286.1227198368922,0.000843,
101,148,O,1853.483519,1853.4821051521021,0.001414,
99,147,O,1840.281231,1840.2798449708723,0.001386,
62,101,O,1317.719768,1317.7188976181221,0.00087,
37,64,O,828.814785,828.8142641527503,0.000521,
101,149,O,1860.341837,1860.340422752102,0.001414,
37,65,O,831.581103,831.5805817527503,0.000521,
101,151,O,1874.489472,1874.488057952102,0.001414,
29,48,O,647.66662,647.6662122278312,0.000408,
62,102,O,1323.116786,1323.1159152181222,0.000871,
65,99,J,1334.934517,1334.9336062899667,0.000911,
63,100,J,1322.757515,1322.756631308737,0.000884,
62,100,J,1313.42984,1313.428970018122,0.00087,
60,98,J,1282.225405,1282.2245622368923,0.000843,
64,102,J,1344.156636,1344.1557377993518,0.000898,
61,97,J,1286.650282,1286.649425927507,0.000856,
64,101,J,1338.220528,1338.2196301993517,0.000898,
64,100,J,1333.32056,1333.319662599352,0.000897,
63,99,J,1316.924197,1316.923313708737,0.000883,
64,99,J,1326.893362,1326.892464999352,0.000897,
61,99,J,1296.539978,1296.539121127507,0.000857,
60,96,J,1272.395779,1272.3949370368923,0.000842,
